display,id,object_type,natural_slug,log_level,grouping,message,log_object,absolute_url,job_result__id,created
"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",fc32bc98-5ea7-4b5d-a261-b5d2ac68b6d3,extras.joblogentry,unknown,warning,create_platform_object,"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:12.268064+01:00
"Unable to get or create a Platform named gaia, Device named FW1-Intra-NM will not have a Platform assigned",5f4808ed-c0d0-4a8f-a250-0716ee93f4d6,extras.joblogentry,unknown,warning,create,"Unable to get or create a Platform named gaia, Device named FW1-Intra-NM will not have a Platform assigned",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:12.270120+01:00
"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",0307c4d0-2247-41e3-a5e1-26f54c0fc6f0,extras.joblogentry,unknown,warning,create_platform_object,"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:12.425372+01:00
"Unable to get or create a Platform named gaia, Device named fw1-interno-nm will not have a Platform assigned",87fb109d-ca5b-491b-a532-285c74c684dc,extras.joblogentry,unknown,warning,create,"Unable to get or create a Platform named gaia, Device named fw1-interno-nm will not have a Platform assigned",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:12.430261+01:00
"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",61b75294-6daf-4062-acb7-cbe6ab27fb66,extras.joblogentry,unknown,warning,create_platform_object,"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:13.279398+01:00
"Unable to get or create a Platform named gaia, Device named FW-MUSEO-NM will not have a Platform assigned",eb614d7b-1360-462e-9c84-7376164dd687,extras.joblogentry,unknown,warning,create,"Unable to get or create a Platform named gaia, Device named FW-MUSEO-NM will not have a Platform assigned",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:13.282045+01:00
"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",5a11dec0-267f-413b-bc07-de6a128696d3,extras.joblogentry,unknown,warning,create_platform_object,"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:14.304099+01:00
"Unable to get or create a Platform named gaia, Device named VSX1-19200-NM/VSX1-19200-NM_VS-FW-SDACCESS will not have a Platform assigned",72c23f90-d773-4179-ac22-e56c82706363,extras.joblogentry,unknown,warning,create,"Unable to get or create a Platform named gaia, Device named VSX1-19200-NM/VSX1-19200-NM_VS-FW-SDACCESS will not have a Platform assigned",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:14.306367+01:00
"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",4f27a691-b106-4e2b-b19f-96c0c78cbf79,extras.joblogentry,unknown,warning,create_platform_object,"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:14.375210+01:00
"Unable to get or create a Platform named gaia, Device named VSX1-19200-NM/VSX1-19200-NM_VS-FW-RAS will not have a Platform assigned",a95b91b8-56d8-45c0-b684-6d0bea066d3e,extras.joblogentry,unknown,warning,create,"Unable to get or create a Platform named gaia, Device named VSX1-19200-NM/VSX1-19200-NM_VS-FW-RAS will not have a Platform assigned",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:14.377335+01:00
"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",43f04ede-373c-42b2-8e9b-fbf0839bc497,extras.joblogentry,unknown,warning,create_platform_object,"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:14.523736+01:00
"Unable to get or create a Platform named gaia, Device named VSX1-19200-NM/0 will not have a Platform assigned",c03e1355-c879-488b-a63c-032a9f820793,extras.joblogentry,unknown,warning,create,"Unable to get or create a Platform named gaia, Device named VSX1-19200-NM/0 will not have a Platform assigned",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:14.526175+01:00
"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",bd77b0e2-2231-497b-ae9f-425d404878e0,extras.joblogentry,unknown,warning,create_platform_object,"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:14.689620+01:00
"Unable to get or create a Platform named gaia, Device named VSX1-19200-NM/VSX1-19200-NM_VS-FW-STS will not have a Platform assigned",5d6b1ef1-a8e0-49f3-bfc2-60508ddee6d4,extras.joblogentry,unknown,warning,create,"Unable to get or create a Platform named gaia, Device named VSX1-19200-NM/VSX1-19200-NM_VS-FW-STS will not have a Platform assigned",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:14.691599+01:00
"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",a7871e2a-f88a-4ccc-b582-60fb850f2815,extras.joblogentry,unknown,warning,create_platform_object,"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:15.077272+01:00
"Unable to get or create a Platform named gaia, Device named fw1-mgmt-1 will not have a Platform assigned",9503d988-9a8b-46b1-afae-9f2f094a6361,extras.joblogentry,unknown,warning,create,"Unable to get or create a Platform named gaia, Device named fw1-mgmt-1 will not have a Platform assigned",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:15.079469+01:00
"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",21e5128f-8b21-42a6-82f9-e0d862b0b4de,extras.joblogentry,unknown,warning,create_platform_object,"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:15.245889+01:00
"Unable to get or create a Platform named gaia, Device named FW1-6400-MGMT-CED-1 will not have a Platform assigned",8f4b8da1-98b9-4a43-a6e6-0ae74ff56675,extras.joblogentry,unknown,warning,create,"Unable to get or create a Platform named gaia, Device named FW1-6400-MGMT-CED-1 will not have a Platform assigned",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:15.248662+01:00
"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",31b3fa3e-5ab4-44ba-901a-38eab37a4f3b,extras.joblogentry,unknown,warning,create_platform_object,"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:16.633420+01:00
"Unable to get or create a Platform named gaia, Device named FW-INTERNET-10G-CED-1 will not have a Platform assigned",7a093812-66c4-49dd-89a7-7adb0ddca792,extras.joblogentry,unknown,warning,create,"Unable to get or create a Platform named gaia, Device named FW-INTERNET-10G-CED-1 will not have a Platform assigned",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:16.635439+01:00
"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",166a1800-683e-4fe0-9983-a83cb13c4663,extras.joblogentry,unknown,warning,create_platform_object,"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:16.783223+01:00
"Unable to get or create a Platform named gaia, Device named FW1-EXTRA-CED1 will not have a Platform assigned",212997fb-86b8-4dd1-83fb-83443cc70bf3,extras.joblogentry,unknown,warning,create,"Unable to get or create a Platform named gaia, Device named FW1-EXTRA-CED1 will not have a Platform assigned",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:16.785125+01:00
"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",1cdf86f8-7c85-41a1-89ad-c5f7ce48cca0,extras.joblogentry,unknown,warning,create_platform_object,"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:17.757078+01:00
"Unable to get or create a Platform named gaia, Device named fw1-interno-ced1 will not have a Platform assigned",806e72ce-c9f5-4db4-9280-f1565bbff1fe,extras.joblogentry,unknown,warning,create,"Unable to get or create a Platform named gaia, Device named fw1-interno-ced1 will not have a Platform assigned",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:17.759013+01:00
"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",deee8f5f-af0e-4d1d-bfea-ad125355f593,extras.joblogentry,unknown,warning,create_platform_object,"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:18.835124+01:00
"Unable to get or create a Platform named gaia, Device named FW1-Intra-Ced1 will not have a Platform assigned",ac499c8c-d5ec-4553-850a-13085eaafca8,extras.joblogentry,unknown,warning,create,"Unable to get or create a Platform named gaia, Device named FW1-Intra-Ced1 will not have a Platform assigned",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:18.837580+01:00
"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",7749755d-8424-476c-a538-37cb05f0e3d5,extras.joblogentry,unknown,warning,create_platform_object,"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:23.337205+01:00
"Unable to get or create a Platform named gaia, Device named FW-MUSEO-CED-1 will not have a Platform assigned",5688126a-2528-4d47-a7e7-cc16483cdc18,extras.joblogentry,unknown,warning,create,"Unable to get or create a Platform named gaia, Device named FW-MUSEO-CED-1 will not have a Platform assigned",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:23.339430+01:00
"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",4da54cad-6daa-4b9a-86ca-4eff4810bcf4,extras.joblogentry,unknown,warning,create_platform_object,"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:23.477022+01:00
"Unable to get or create a Platform named gaia, Device named VSX1-19200-CED-1/VSX1-19200-CED-1_VS-FW-SDACCESS will not have a Platform assigned",f5a96c95-bf8f-4bf7-8f60-ad3028a16148,extras.joblogentry,unknown,warning,create,"Unable to get or create a Platform named gaia, Device named VSX1-19200-CED-1/VSX1-19200-CED-1_VS-FW-SDACCESS will not have a Platform assigned",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:23.479410+01:00
"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",20a025cb-7e63-496b-bd1c-7757783b06b8,extras.joblogentry,unknown,warning,create_platform_object,"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:23.619335+01:00
"Unable to get or create a Platform named gaia, Device named VSX1-19200-CED-1/0 will not have a Platform assigned",84d52c83-85ab-44bf-869c-0a8f48987ef0,extras.joblogentry,unknown,warning,create,"Unable to get or create a Platform named gaia, Device named VSX1-19200-CED-1/0 will not have a Platform assigned",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:23.624210+01:00
"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",e49efa27-6b68-48b6-8559-8bad2f9fce55,extras.joblogentry,unknown,warning,create_platform_object,"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:23.773946+01:00
"Unable to get or create a Platform named gaia, Device named VSX1-19200-CED-1/VSX1-19200-CED-1_VS-FW-RAS will not have a Platform assigned",9589ada5-75a7-4b25-b204-2053449d796c,extras.joblogentry,unknown,warning,create,"Unable to get or create a Platform named gaia, Device named VSX1-19200-CED-1/VSX1-19200-CED-1_VS-FW-RAS will not have a Platform assigned",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:23.776466+01:00
"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",62b02ce4-69ec-4511-ac9c-1b91052f15f0,extras.joblogentry,unknown,warning,create_platform_object,"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:23.845978+01:00
"Unable to get or create a Platform named gaia, Device named VSX1-19200-CED-1/VSX1-19200-CED-1_VS-FW-STS will not have a Platform assigned",a12fad04-d4bf-4fbc-b167-c411e906e503,extras.joblogentry,unknown,warning,create,"Unable to get or create a Platform named gaia, Device named VSX1-19200-CED-1/VSX1-19200-CED-1_VS-FW-STS will not have a Platform assigned",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:23.848411+01:00
"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",286ff456-eea2-411a-8d8b-bdabe82a5a6c,extras.joblogentry,unknown,warning,create_platform_object,"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:47.318669+01:00
"Unable to get or create a Platform named gaia, Device named FW1-BEV01 will not have a Platform assigned",151e4bc2-f54f-49b1-b624-e4d8122bc8f3,extras.joblogentry,unknown,warning,create,"Unable to get or create a Platform named gaia, Device named FW1-BEV01 will not have a Platform assigned",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:11:47.321422+01:00
"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",68fead6e-cf9b-4d57-91e8-d1cd14ec6dd4,extras.joblogentry,unknown,warning,create_platform_object,"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:12:00.074924+01:00
"Unable to get or create a Platform named gaia, Device named FW1-BEV02 will not have a Platform assigned",4c4a61af-f128-4085-b98c-9523fd02b1d9,extras.joblogentry,unknown,warning,create,"Unable to get or create a Platform named gaia, Device named FW1-BEV02 will not have a Platform assigned",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:12:00.078570+01:00
"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",0d6dae55-148e-4a85-9f69-5ec7dc62ff7b,extras.joblogentry,unknown,warning,create_platform_object,"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:12:29.878014+01:00
"Unable to get or create a Platform named gaia, Device named FW1-CT2 will not have a Platform assigned",89057353-55b7-41cc-a85b-5310fd569d65,extras.joblogentry,unknown,warning,create,"Unable to get or create a Platform named gaia, Device named FW1-CT2 will not have a Platform assigned",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:12:29.879960+01:00
"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",74da6bc6-f654-47be-86a9-5cdc71273603,extras.joblogentry,unknown,warning,create_platform_object,"Platform gaia already exists but belongs to Manufacturer Checkpoint, not Check Point. Skipping assignment to avoid validation errors.",,,e3998d9a-5b4d-4e16-b302-a2ec3c697584,2026-03-26T16:12:29.966739+01:00
